Zeitstempel;Ladezustand [%];Solarproduktion [W];Batterie Laden [W];Batterie Entladen [W];Netzeinspeisung [W];Netzbezug [W];"Summe ext. Produktion
  [W]";Summe Produktion [W];Hausverbrauch [W];Wallbox_Gewächshaus Laden [W];Summe Verbrauch [W];Abregelungsgrenze [W];PV (geschätzt) [W];BHKW (geschätzt) [W]
05.02.2026 08:00:00;100;0;0;135;1022;19;5093;5093;4200;0;4200;29700;0;5300
05.02.2026 09:00:00;87;0;0;2236;137;1335;5398;5398;8642;0;8642;34142;5398;0
05.02.2026 10:00:00;65;0;0;4919;0;2733;6158;6158;13387;0;13387;38887;6158;0
05.02.2026 11:00:00;42;0;0;4935;1;951;7621;7621;13059;0;13059;38559;7621;0
05.02.2026 12:00:00;22;0;0;4120;28;220;8937;8937;12981;0;12981;38481;8937;0
05.02.2026 13:00:00;38;0;3801;215;3130;87;10851;10851;4022;0;4022;29522;10851;0
05.02.2026 14:00:00;57;0;4064;4;4507;3;13858;13858;4957;0;4957;30457;13858;0
05.02.2026 15:00:00;76;0;4142;0;4233;1;13616;13616;4903;0;4903;30403;13616;0
05.02.2026 16:00:00;94;0;4087;0;883;4;10576;10576;5288;0;5288;30788;10576;0
05.02.2026 17:00:00;100;0;1081;8;2789;0;7015;7015;3094;0;3094;28594;0;5300
05.02.2026 18:00:00;100;0;0;43;2240;20;5154;5154;2963;0;2963;28463;0;5300
05.02.2026 19:00:00;100;0;0;79;1882;3;5090;5090;3266;0;3266;28766;0;5300
05.02.2026 20:00:00;100;0;0;17;1778;2;5182;5182;3405;0;3405;28905;0;5300
05.02.2026 21:00:00;100;0;0;17;2245;0;5081;5081;2837;0;2837;28337;0;5300
05.02.2026 22:00:00;100;0;0;25;1791;3;5088;5088;3304;0;3304;28804;0;5300
05.02.2026 23:00:00;100;0;0;22;1275;1;5179;5179;3907;0;3907;29407;0;5300
06.02.2026 00:00:00;100;0;0;17;1499;0;5079;5079;3580;0;3580;29080;0;5300
06.02.2026 01:00:00;100;0;0;17;1365;0;5084;5084;3720;0;3720;29220;0;5300
06.02.2026 02:00:00;100;0;0;17;1494;0;5190;5190;3695;0;3695;29195;0;5300
06.02.2026 03:00:00;92;0;0;1576;988;70;2951;2951;3493;0;3493;28993;0;5300
06.02.2026 04:00:00;77;0;0;3422;5;5;0;0;3187;0;3187;28687;0;0
06.02.2026 05:00:00;64;0;0;2617;5;5;0;0;2450;0;2450;27950;0;0
06.02.2026 06:00:00;50;0;0;2902;5;5;0;0;2708;0;2708;28208;0;0
06.02.2026 07:00:00;36;0;0;2896;6;82;0;0;2768;0;2768;28268;0;0
06.02.2026 08:00:00;17;0;0;3769;31;40;0;0;3481;0;3481;28981;0;0
06.02.2026 09:00:00;0;0;257;3490;22;1220;614;614;4718;0;4718;30218;614;0
06.02.2026 10:00:00;5;0;320;13;0;3888;2362;2362;5911;0;5911;31411;2362;0
06.02.2026 11:00:00;6;0;92;14;37;4353;5024;5024;9241;0;9241;34741;5024;0
06.02.2026 12:00:00;4;0;600;905;65;565;4985;4985;5676;0;5676;31176;4985;0
06.02.2026 13:00:00;11;0;1373;27;123;50;5585;5585;4126;0;4126;29626;5585;0
06.02.2026 14:00:00;15;0;1367;266;28;27;5008;5008;3794;0;3794;29294;5008;0
06.02.2026 15:00:00;14;0;275;311;35;35;3239;3239;3217;0;3217;28717;3239;0
06.02.2026 16:00:00;14;0;370;393;22;24;3083;3083;3043;0;3043;28543;3083;0
06.02.2026 17:00:00;0;0;166;2832;1;7840;894;894;11121;0;11121;36621;0;0
06.02.2026 18:00:00;0;0;4;18;0;3838;23;23;3843;0;3843;29343;0;0
06.02.2026 19:00:00;0;0;0;14;0;4654;0;0;4654;0;4654;30154;0;0
06.02.2026 20:00:00;0;0;0;14;0;4156;0;0;4156;0;4156;29656;0;0
06.02.2026 21:00:00;0;0;0;14;0;3340;0;0;3340;0;3340;28840;0;0
06.02.2026 22:00:00;0;0;0;14;0;5054;0;0;5054;0;5054;30554;0;0
06.02.2026 23:00:00;0;0;0;14;0;3954;0;0;3954;0;3954;29454;0;0
07.02.2026 00:00:00;0;0;0;14;0;3697;0;0;3697;0;3697;29197;0;0
07.02.2026 01:00:00;0;0;0;14;0;3314;0;0;3314;0;3314;28814;0;0
07.02.2026 02:00:00;0;0;0;14;0;3358;0;0;3358;0;3358;28858;0;0
07.02.2026 03:00:00;0;0;0;14;0;3399;0;0;3399;0;3399;28899;0;0
07.02.2026 04:00:00;0;0;0;14;0;2747;0;0;2747;0;2747;28247;0;0
07.02.2026 05:00:00;0;0;0;14;0;2512;0;0;2512;0;2512;28012;0;0
07.02.2026 06:00:00;0;0;0;14;0;2613;0;0;2613;0;2613;28113;0;0
07.02.2026 07:00:00;0;0;0;14;0;3233;0;0;3233;0;3233;28733;0;0
07.02.2026 08:00:00;0;0;0;21;0;3302;3;3;3305;0;3305;28805;3;0
07.02.2026 09:00:00;3;0;431;4;0;4444;716;716;4678;0;4678;30178;716;0
07.02.2026 10:00:00;5;0;95;14;29;5394;3117;3117;8380;0;8380;33880;3117;0
07.02.2026 11:00:00;5;0;619;602;48;154;4550;4550;4547;0;4547;30047;4550;0
07.02.2026 12:00:00;9;0;1107;404;95;39;4741;4741;3862;0;3862;29362;4741;0
07.02.2026 13:00:00;13;0;2014;902;1214;71;7572;7572;5094;0;5094;30594;7572;0
07.02.2026 14:00:00;28;0;3328;26;1989;30;8615;8615;3091;0;3091;28591;8615;0
07.02.2026 15:00:00;40;0;2600;76;1016;39;7127;7127;3412;0;3412;28912;7127;0
07.02.2026 16:00:00;51;0;2299;48;133;29;4935;4935;2417;0;2417;27917;4935;0
07.02.2026 17:00:00;53;0;684;290;13;14;2290;2290;1834;0;1834;27334;2290;0
07.02.2026 18:00:00;36;0;0;3663;12;343;108;108;3795;0;3795;29295;0;0
07.02.2026 19:00:00;20;0;0;3162;20;52;0;0;2959;0;2959;28459;0;0
07.02.2026 20:00:00;3;0;0;3316;16;16;0;0;3062;0;3062;28562;0;0
07.02.2026 21:00:00;0;0;0;572;4;2930;0;0;3443;0;3443;28943;0;0
07.02.2026 22:00:00;0;0;0;14;0;3743;0;0;3743;0;3743;29243;0;0
07.02.2026 23:00:00;0;0;0;14;0;3720;0;0;3720;0;3720;29220;0;0
08.02.2026 00:00:00;0;0;0;14;0;3745;0;0;3745;0;3745;29245;0;0
08.02.2026 01:00:00;0;0;0;14;0;3457;0;0;3457;0;3457;28957;0;0
08.02.2026 02:00:00;0;0;0;14;0;3500;0;0;3500;0;3500;29000;0;0
08.02.2026 03:00:00;0;0;0;14;0;3484;0;0;3484;0;3484;28984;0;0
08.02.2026 04:00:00;0;0;0;14;0;3440;0;0;3440;0;3440;28940;0;0
08.02.2026 05:00:00;0;0;0;14;0;2937;0;0;2937;0;2937;28437;0;0
08.02.2026 06:00:00;0;0;0;14;0;2921;0;0;2921;0;2921;28421;0;0
08.02.2026 07:00:00;0;0;0;14;0;3620;0;0;3620;0;3620;29120;0;0
08.02.2026 08:00:00;0;0;0;19;0;3372;5;5;3374;0;3374;28874;5;0
08.02.2026 09:00:00;1;0;465;1;0;3043;572;572;3087;0;3087;28587;572;0
08.02.2026 10:00:00;5;0;349;10;26;656;2739;2739;2985;0;2985;28485;2739;0
08.02.2026 11:00:00;9;0;657;44;45;45;3050;3050;2373;0;2373;27873;3050;0
08.02.2026 12:00:00;13;0;896;20;28;28;3239;3239;2296;0;2296;27796;3239;0
08.02.2026 13:00:00;18;0;1308;14;25;25;3627;3627;2253;0;2253;27753;3627;0
08.02.2026 14:00:00;26;0;1843;108;35;35;4178;4178;2329;0;2329;27829;4178;0
08.02.2026 15:00:00;35;0;1793;2;20;21;3909;3909;2019;0;2019;27519;3909;0
08.02.2026 16:00:00;40;0;765;30;21;22;2676;2676;1882;0;1882;27382;2676;0
08.02.2026 17:00:00;37;0;118;822;13;13;1202;1202;1835;0;1835;27335;1202;0
08.02.2026 18:00:00;24;0;0;2458;8;9;49;49;2346;0;2346;27846;0;0
08.02.2026 19:00:00;9;0;0;2902;11;129;0;0;2808;0;2808;28308;0;0
08.02.2026 20:00:00;0;0;0;1728;6;1815;0;0;3400;0;3400;28900;0;0
08.02.2026 21:00:00;0;0;0;13;0;4567;0;0;4567;0;4567;30067;0;0
08.02.2026 22:00:00;0;0;0;14;0;3776;0;0;3776;0;3776;29276;0;0
08.02.2026 23:00:00;0;0;0;14;0;3500;0;0;3500;0;3500;29000;0;0
09.02.2026 00:00:00;0;0;0;14;0;3405;0;0;3405;0;3405;28905;0;0
09.02.2026 01:00:00;0;0;0;14;0;3253;0;0;3253;0;3253;28753;0;0
09.02.2026 02:00:00;0;0;0;14;0;3363;0;0;3363;0;3363;28863;0;0
09.02.2026 03:00:00;0;0;0;14;0;3601;0;0;3601;0;3601;29101;0;0
09.02.2026 04:00:00;0;0;0;14;0;3061;0;0;3061;0;3061;28561;0;0
09.02.2026 05:00:00;0;0;0;14;0;3109;0;0;3109;0;3109;28609;0;0
09.02.2026 06:00:00;0;0;0;14;0;2857;0;0;2857;0;2857;28357;0;0
09.02.2026 07:00:00;0;0;0;14;0;3318;0;0;3318;0;3318;28818;0;0
09.02.2026 08:00:00;0;0;0;17;0;4761;7;7;4763;0;4763;30263;7;0
09.02.2026 09:00:00;1;0;408;0;0;7466;482;482;7482;0;7482;32982;482;0
09.02.2026 10:00:00;4;0;98;14;0;6458;1344;1344;7695;0;7695;33195;1344;0
09.02.2026 11:00:00;4;0;0;15;0;11372;2457;2457;13829;0;13829;39329;2457;0
09.02.2026 12:00:00;3;0;0;15;0;10644;2178;2178;13119;0;13119;38619;2178;0
09.02.2026 13:00:00;3;0;0;15;0;2752;1139;1139;4811;0;4811;30311;1139;0
09.02.2026 14:00:00;3;0;0;15;0;5934;1890;1890;7824;0;7824;33324;1890;0
09.02.2026 15:00:00;2;0;0;15;0;2536;1642;1642;4178;0;4178;29678;1642;0
09.02.2026 16:00:00;2;0;0;15;0;5333;1512;1512;6845;0;6845;32345;1512;0
09.02.2026 17:00:00;2;0;0;15;0;4702;875;875;5577;0;5577;31077;875;0
09.02.2026 18:00:00;7;0;1077;21;36;857;3975;3975;3672;0;3672;29172;0;5300
09.02.2026 19:00:00;11;0;948;173;31;31;5111;5111;4260;0;4260;29760;0;5300
09.02.2026 20:00:00;18;0;1602;120;19;18;5090;5090;3504;0;3504;29004;0;5300
09.02.2026 21:00:00;28;0;2049;0;24;24;5196;5196;3034;0;3034;28534;0;5300
09.02.2026 22:00:00;36;0;1750;20;17;17;5096;5096;3268;0;3268;28768;0;5300
09.02.2026 23:00:00;44;0;1417;1;43;16;5086;5086;3564;0;3564;29064;0;5300
10.02.2026 00:00:00;52;0;1581;0;14;14;5205;5205;3538;0;3538;29038;0;5300
10.02.2026 01:00:00;58;0;1343;0;14;14;5121;5121;3706;0;3706;29206;0;5300
10.02.2026 02:00:00;65;0;1605;0;14;14;5117;5117;3432;0;3432;28932;0;5300
10.02.2026 03:00:00;73;0;1878;0;13;13;5221;5221;3248;0;3248;28748;0;5300
10.02.2026 04:00:00;82;0;2060;40;16;16;5096;5096;2971;0;2971;28471;0;5300
10.02.2026 05:00:00;93;0;2365;0;12;13;5149;5149;2663;0;2663;28163;0;5300
10.02.2026 06:00:00;100;0;1669;0;851;5;5222;5222;2627;0;2627;28127;0;5300
10.02.2026 07:00:00;100;0;0;18;2291;9;5189;5189;2904;0;2904;28404;0;5300
10.02.2026 08:00:00;98;0;0;400;980;25;5153;5153;4562;0;4562;30062;0;5300
10.02.2026 09:00:00;96;0;287;569;110;111;5858;5858;6088;0;6088;31588;5858;0
10.02.2026 10:00:00;86;0;113;2685;99;295;7868;7868;10449;0;10449;35949;7868;0
10.02.2026 11:00:00;86;0;1112;971;90;98;7468;7468;7208;0;7208;32708;7468;0
10.02.2026 12:00:00;96;0;2299;71;563;149;8836;8836;6042;0;6042;31542;8836;0
10.02.2026 13:00:00;100;0;930;159;3271;24;9776;9776;5753;0;5753;31253;9776;0
10.02.2026 14:00:00;100;0;0;415;3355;10;9621;9621;6647;0;6647;32147;9621;0
10.02.2026 15:00:00;82;0;44;3534;690;884;8125;8125;11503;0;11503;37003;8125;0
10.02.2026 16:00:00;92;0;2304;91;123;46;7954;7954;5521;0;5521;31021;7954;0
10.02.2026 17:00:00;98;0;1559;10;452;16;6521;6521;4464;0;4464;29964;6521;0
10.02.2026 18:00:00;100;0;315;15;1620;5;5211;5211;3267;0;3267;28767;0;5300
10.02.2026 19:00:00;100;0;0;69;1956;19;5255;5255;3363;0;3363;28863;0;5300
10.02.2026 20:00:00;100;0;0;17;2431;0;5170;5170;2739;0;2739;28239;0;5300
10.02.2026 21:00:00;100;0;0;17;2376;0;5168;5168;2791;0;2791;28291;0;5300
10.02.2026 22:00:00;100;0;0;17;1932;0;5238;5238;3306;0;3306;28806;0;5300
10.02.2026 23:00:00;100;0;0;17;1867;0;5154;5154;3287;0;3287;28787;0;5300
11.02.2026 00:00:00;100;0;0;17;1987;0;5146;5146;3158;0;3158;28658;0;5300
11.02.2026 01:00:00;100;0;0;17;2113;0;5123;5123;3010;0;3010;28510;0;5300
11.02.2026 02:00:00;96;0;0;666;1776;60;4032;4032;2929;0;2929;28429;0;5300
11.02.2026 03:00:00;83;0;0;3096;6;16;0;0;2910;0;2910;28410;0;0
11.02.2026 04:00:00;72;0;257;2407;10;19;528;528;2514;0;2514;28014;0;0
11.02.2026 05:00:00;84;0;2518;0;10;10;5126;5126;2473;0;2473;27973;0;5300
11.02.2026 06:00:00;95;0;2616;0;15;9;5149;5149;2384;0;2384;27884;0;5300
11.02.2026 07:00:00;100;0;985;43;1526;3;5247;5247;2724;0;2724;28224;0;5300
11.02.2026 08:00:00;100;0;0;256;695;30;5182;5182;4737;0;4737;30237;0;5300
11.02.2026 09:00:00;100;0;0;322;1427;15;6237;6237;5113;0;5113;30613;6237;0
11.02.2026 10:00:00;100;0;0;40;1544;8;6144;6144;4627;0;4627;30127;6144;0
11.02.2026 11:00:00;90;0;10;1567;472;136;6806;6806;7917;0;7917;33417;6806;0
11.02.2026 12:00:00;89;0;849;1087;65;63;6907;6907;7022;0;7022;32522;6907;0
11.02.2026 13:00:00;99;0;2451;0;2730;2;8085;8085;2752;0;2752;28252;8085;0
11.02.2026 14:00:00;100;0;14;32;4720;1;9309;9309;4583;0;4583;30083;9309;0
11.02.2026 15:00:00;100;0;0;203;4790;22;9082;9082;4490;0;4490;29990;9082;0
11.02.2026 16:00:00;100;0;0;30;5137;2;8033;8033;2906;0;2906;28406;8033;0
11.02.2026 17:00:00;100;0;0;17;5710;0;7964;7964;2254;0;2254;27754;7964;0
11.02.2026 18:00:00;100;0;0;17;2789;1;5312;5312;2526;0;2526;28026;0;5300
11.02.2026 19:00:00;100;0;0;17;1859;0;5167;5167;3309;0;3309;28809;0;5300
11.02.2026 20:00:00;100;0;0;64;1611;25;5248;5248;3701;0;3701;29201;0;5300
11.02.2026 21:00:00;97;0;0;259;1671;31;5173;5173;3763;0;3763;29263;0;5300
11.02.2026 22:00:00;100;0;749;62;1184;17;5169;5169;3266;0;3266;28766;0;5300
11.02.2026 23:00:00;100;0;0;17;2218;0;5242;5242;3024;0;3024;28524;0;5300
12.02.2026 00:00:00;100;0;0;17;2634;0;5133;5133;2499;0;2499;27999;0;5300
12.02.2026 01:00:00;100;0;0;17;2750;0;5137;5137;2388;0;2388;27888;0;5300
12.02.2026 02:00:00;94;0;0;1407;985;41;1865;1865;2245;0;2245;27745;0;0
12.02.2026 03:00:00;84;0;0;2346;6;7;0;0;2214;0;2214;27714;0;0
12.02.2026 04:00:00;76;0;367;2007;10;8;733;733;2226;0;2226;27726;0;0
12.02.2026 05:00:00;87;0;2440;0;10;11;5212;5212;2642;0;2642;28142;0;5300
12.02.2026 06:00:00;97;0;2351;0;106;7;5111;5111;2544;0;2544;28044;0;5300
12.02.2026 07:00:00;100;0;591;10;1692;12;5115;5115;2814;0;2814;28314;0;5300
12.02.2026 08:00:00;100;0;0;21;2348;7;5279;5279;2938;0;2938;28438;0;5300
12.02.2026 09:00:00;100;0;0;278;777;37;5613;5613;5120;0;5120;30620;5613;0
12.02.2026 10:00:00;100;0;0;133;1356;18;7145;7145;5912;0;5912;31412;7145;0
12.02.2026 11:00:00;100;0;0;17;5791;0;10488;10488;4697;0;4697;30197;10488;0
12.02.2026 12:00:00;100;0;0;75;1875;38;7819;7819;6029;0;6029;31529;7819;0
12.02.2026 13:00:00;100;0;0;17;3925;0;6538;6538;2611;0;2611;28111;6538;0
12.02.2026 14:00:00;100;0;0;25;2304;3;6588;6588;4289;0;4289;29789;6588;0
12.02.2026 15:00:00;100;0;0;101;3230;10;7801;7801;4652;0;4652;30152;7801;0
12.02.2026 16:00:00;98;0;432;110;1398;62;6582;6582;4883;0;4883;30383;6582;0
12.02.2026 17:00:00;100;0;403;20;2261;12;6448;6448;3781;0;3781;29281;6448;0
12.02.2026 18:00:00;100;0;0;171;1226;16;5213;5213;4147;0;4147;29647;0;5300
12.02.2026 19:00:00;100;0;0;112;1710;10;5158;5158;3533;0;3533;29033;0;5300
12.02.2026 20:00:00;100;0;0;61;2014;19;5153;5153;3198;0;3198;28698;0;5300
12.02.2026 21:00:00;100;0;0;17;1994;0;5275;5275;3279;0;3279;28779;0;5300
12.02.2026 22:00:00;100;0;0;17;2027;0;5188;5188;3161;0;3161;28661;0;5300
12.02.2026 23:00:00;100;0;0;17;1837;0;5187;5187;3350;0;3350;28850;0;5300
13.02.2026 00:00:00;100;0;0;17;2043;0;5270;5270;3227;0;3227;28727;0;5300
13.02.2026 01:00:00;100;0;0;17;2084;0;5144;5144;3060;0;3060;28560;0;5300
13.02.2026 02:00:00;92;0;0;1353;1080;56;2724;2724;2965;0;2965;28465;0;5300
13.02.2026 03:00:00;79;0;0;3064;5;5;0;0;2869;0;2869;28369;0;0
13.02.2026 04:00:00;68;0;318;2399;9;6;586;586;2487;0;2487;27987;0;0
13.02.2026 05:00:00;80;0;2541;0;10;10;5222;5222;2542;0;2542;28042;0;5300
13.02.2026 06:00:00;92;0;2585;0;9;9;5160;5160;2436;0;2436;27936;0;5300
13.02.2026 07:00:00;100;0;1776;4;630;7;5146;5146;2661;0;2661;28161;0;5300
13.02.2026 08:00:00;100;0;0;22;1638;7;5175;5175;3542;0;3542;29042;0;5300
13.02.2026 09:00:00;100;0;0;18;1914;0;6839;6839;4923;0;4923;30423;6839;0
13.02.2026 10:00:00;100;0;0;17;3508;2;9208;9208;5702;0;5702;31202;9208;0
13.02.2026 11:00:00;100;0;0;17;5716;0;10727;10727;5011;0;5011;30511;10727;0
13.02.2026 12:00:00;100;0;0;17;7880;0;11659;11659;3830;0;3830;29330;11659;0
13.02.2026 13:00:00;100;0;0;17;8910;0;11220;11220;2332;0;2332;27832;11220;0
13.02.2026 14:00:00;100;0;0;17;9136;0;12157;12157;3021;0;3021;28521;12157;0
13.02.2026 15:00:00;100;0;0;17;6706;1;10511;10511;3806;0;3806;29306;10511;0
13.02.2026 16:00:00;100;0;0;17;6030;0;9227;9227;3197;0;3197;28697;9227;0
13.02.2026 17:00:00;100;0;0;17;2560;0;6731;6731;4171;0;4171;29671;6731;0
13.02.2026 18:00:00;100;0;0;116;1512;35;5337;5337;3951;0;3951;29451;0;5300
13.02.2026 19:00:00;100;0;0;149;1108;39;5160;5160;4205;0;4205;29705;0;5300
13.02.2026 20:00:00;100;0;0;17;2014;2;5166;5166;3154;0;3154;28654;0;5300
13.02.2026 21:00:00;100;0;0;17;2431;0;5247;5247;2816;0;2816;28316;0;5300
13.02.2026 22:00:00;100;0;0;17;2518;0;5181;5181;2663;0;2663;28163;0;5300
13.02.2026 23:00:00;100;0;0;17;2459;0;5162;5162;2702;0;2702;28202;0;5300
14.02.2026 00:00:00;100;0;0;17;2615;0;5174;5174;2560;0;2560;28060;0;5300
14.02.2026 01:00:00;100;0;0;17;2952;0;5241;5241;2289;0;2289;27789;0;5300
14.02.2026 02:00:00;100;0;0;17;2827;0;5146;5146;2318;0;2318;27818;0;5300
14.02.2026 03:00:00;100;0;0;17;2481;0;5145;5145;2664;0;2664;28164;0;5300
14.02.2026 04:00:00;100;0;0;17;2610;42;5165;5165;2597;0;2597;28097;0;5300
14.02.2026 05:00:00;100;0;0;17;2743;0;5091;5091;2348;0;2348;27848;0;5300
14.02.2026 06:00:00;100;0;0;17;2761;0;5096;5096;2336;0;2336;27836;0;5300
14.02.2026 07:00:00;100;0;0;17;2520;0;5198;5198;2678;0;2678;28178;0;5300
14.02.2026 08:00:00;100;0;0;34;2012;4;5091;5091;3100;0;3100;28600;0;5300
14.02.2026 09:00:00;100;0;0;21;2354;2;5515;5515;3162;0;3162;28662;5515;0
14.02.2026 10:00:00;100;0;0;17;2629;1;6084;6084;3456;0;3456;28956;6084;0
14.02.2026 11:00:00;97;0;265;49;1192;20;6630;6630;5204;0;5204;30704;6630;0
14.02.2026 12:00:00;88;0;381;2666;180;1411;6430;6430;9706;0;9706;35206;6430;0
14.02.2026 13:00:00;79;0;471;2440;24;807;6242;6242;8759;0;8759;34259;6242;0
14.02.2026 14:00:00;88;0;2106;20;65;65;6117;6117;3909;0;3909;29409;6117;0
14.02.2026 15:00:00;74;0;217;3595;20;6673;6120;6120;15832;0;15832;41332;6120;0
14.02.2026 16:00:00;55;0;10;3847;18;7026;5355;5355;15867;0;15867;41367;5355;0
14.02.2026 17:00:00;40;0;39;3259;42;5673;5298;5298;13860;0;13860;39360;0;5300
14.02.2026 18:00:00;22;0;52;3693;26;6299;5099;5099;14672;0;14672;40172;0;5300
14.02.2026 19:00:00;10;0;386;2492;44;4312;5121;5121;11232;0;11232;36732;0;5300
14.02.2026 20:00:00;1;0;453;2440;39;4532;5197;5197;11430;0;11430;36930;0;5300
14.02.2026 21:00:00;3;0;1083;693;26;1715;5091;5091;6242;0;6242;31742;0;5300
14.02.2026 22:00:00;11;0;1520;1;44;12;5106;5106;3467;0;3467;28967;0;5300
14.02.2026 23:00:00;20;0;2086;0;11;11;5205;5205;2997;0;2997;28497;0;5300
15.02.2026 00:00:00;31;0;2131;0;12;12;5087;5087;2836;0;2836;28336;0;5300
15.02.2026 01:00:00;41;0;2056;0;12;12;5096;5096;2926;0;2926;28426;0;5300
15.02.2026 02:00:00;53;0;2572;0;11;11;5221;5221;2498;0;2498;27998;0;5300
15.02.2026 03:00:00;64;0;2162;0;11;11;5085;5085;2805;0;2805;28305;0;5300
15.02.2026 04:00:00;74;0;2301;32;16;16;5029;5029;2633;0;2633;28133;0;5300
15.02.2026 05:00:00;84;0;2166;0;12;11;5177;5177;2898;0;2898;28398;0;5300
15.02.2026 06:00:00;95;0;2366;0;10;10;5155;5155;2668;0;2668;28168;0;5300
15.02.2026 07:00:00;100;0;1217;5;903;3;5086;5086;2914;0;2914;28414;0;5300
15.02.2026 08:00:00;100;0;0;17;2201;0;5087;5087;2890;0;2890;28390;5087;0
15.02.2026 09:00:00;99;0;0;124;2360;9;5551;5551;3298;0;3298;28798;5551;0
15.02.2026 10:00:00;99;0;0;19;3069;5;6433;6433;3369;0;3369;28869;6433;0
15.02.2026 11:00:00;99;0;0;41;4102;4;8353;8353;4269;0;4269;29769;8353;0
15.02.2026 12:00:00;98;0;0;17;5733;0;10673;10673;4940;0;4940;30440;10673;0
15.02.2026 13:00:00;98;0;0;17;6803;0;10429;10429;3625;0;3625;29125;10429;0
15.02.2026 14:00:00;98;0;0;17;9529;0;12038;12038;2509;0;2509;28009;12038;0
15.02.2026 15:00:00;98;0;0;17;7432;0;9997;9997;2565;0;2565;28065;9997;0
15.02.2026 16:00:00;98;0;0;17;5104;0;7715;7715;2611;0;2611;28111;7715;0
15.02.2026 17:00:00;98;0;0;17;4129;0;6712;6712;2583;0;2583;28083;6712;0
15.02.2026 18:00:00;98;0;0;18;2226;20;5401;5401;3194;0;3194;28694;0;5300
15.02.2026 19:00:00;98;0;0;23;1568;4;5086;5086;3522;0;3522;29022;0;5300
15.02.2026 20:00:00;98;0;0;17;1659;0;5086;5086;3428;0;3428;28928;0;5300
15.02.2026 21:00:00;100;0;441;8;801;3;5174;5174;3914;0;3914;29414;0;5300
15.02.2026 22:00:00;96;0;374;1177;29;65;5110;5110;5847;0;5847;31347;0;5300
15.02.2026 23:00:00;100;0;811;52;296;10;5091;5091;3995;0;3995;29495;0;5300
16.02.2026 00:00:00;100;0;25;19;2149;1;5092;5092;2918;0;2918;28418;0;5300
16.02.2026 01:00:00;100;0;0;17;2402;2;5195;5195;2795;0;2795;28295;0;5300
16.02.2026 02:00:00;100;0;0;17;2389;1;5091;5091;2703;0;2703;28203;0;5300
16.02.2026 03:00:00;99;0;0;17;2450;0;5086;5086;2637;0;2637;28137;0;5300
16.02.2026 04:00:00;99;0;0;17;2527;28;5141;5141;2642;0;2642;28142;0;5300
16.02.2026 05:00:00;99;0;0;17;2448;0;5096;5096;2648;0;2648;28148;0;5300
16.02.2026 06:00:00;99;0;0;17;2244;4;5091;5091;2852;0;2852;28352;0;5300
16.02.2026 07:00:00;99;0;0;17;2470;0;5203;5203;2733;0;2733;28233;0;5300
16.02.2026 08:00:00;98;0;0;202;1010;23;5150;5150;4338;0;4338;29838;5150;0
16.02.2026 09:00:00;98;0;0;38;1975;5;7596;7596;5636;0;5636;31136;7596;0
16.02.2026 10:00:00;98;0;0;18;2643;1;9163;9163;6517;0;6517;32017;9163;0
16.02.2026 11:00:00;98;0;322;224;2486;18;9683;9683;7079;0;7079;32579;9683;0
16.02.2026 12:00:00;99;0;577;536;2043;72;9853;9853;8103;0;8103;33603;9853;0
16.02.2026 13:00:00;100;0;246;33;7442;6;11104;11104;3635;0;3635;29135;11104;0
16.02.2026 14:00:00;100;0;0;29;8868;13;13720;13720;4873;0;4873;30373;13720;0
16.02.2026 15:00:00;99;0;0;17;11409;0;15165;15165;3757;0;3757;29257;15165;0
16.02.2026 16:00:00;99;0;0;17;5787;0;8703;8703;2915;0;2915;28415;8703;0
16.02.2026 17:00:00;99;0;0;17;2259;3;5933;5933;3678;0;3678;29178;633;5300
16.02.2026 18:00:00;99;0;0;53;2541;16;5384;5384;2895;0;2895;28395;0;5300
16.02.2026 19:00:00;98;0;724;897;178;31;5087;5087;5015;0;5015;30515;0;5300
16.02.2026 20:00:00;100;0;333;85;808;9;5192;5192;4107;0;4107;29607;0;5300
16.02.2026 21:00:00;100;0;0;115;810;14;5093;5093;4380;0;4380;29880;0;5300
16.02.2026 22:00:00;100;0;0;74;1546;6;5095;5095;3605;0;3605;29105;0;5300
16.02.2026 23:00:00;100;0;0;17;1786;1;5203;5203;3418;0;3418;28918;0;5300
17.02.2026 00:00:00;100;0;0;17;2699;0;5166;5166;2467;0;2467;27967;0;5300
17.02.2026 01:00:00;100;0;0;17;1858;0;5176;5176;3318;0;3318;28818;0;5300
17.02.2026 02:00:00;100;0;0;17;2076;0;5195;5195;3119;0;3119;28619;0;5300
17.02.2026 03:00:00;100;0;0;17;1883;0;5088;5088;3205;0;3205;28705;0;5300
17.02.2026 04:00:00;100;0;0;17;2134;39;5022;5022;2927;0;2927;28427;0;5300
17.02.2026 05:00:00;100;0;0;17;2606;0;5152;5152;2546;0;2546;28046;0;5300
17.02.2026 06:00:00;100;0;0;17;2572;0;5132;5132;2560;0;2560;28060;0;5300
17.02.2026 07:00:00;100;0;0;17;2335;6;5088;5088;2759;0;2759;28259;0;5300
17.02.2026 08:00:00;100;0;0;87;1171;12;5366;5366;4265;0;4265;29765;5366;0
17.02.2026 09:00:00;100;0;0;40;1756;12;7100;7100;5367;0;5367;30867;7100;0
17.02.2026 10:00:00;88;0;0;2331;199;133;6166;6166;8250;0;8250;33750;6166;0
